question_id,question,expected_answer,answer,source_file,error
1563,O que poderia auxiliar na determinação das principais superfícies estratigráficas correlativas às flutuações do nível de base?,padrões de terminação de refletores sísmicos na 4a e 5a ordens,"Para identificar e correlacionar as principais superfícies estratigráficas relacionadas às flutuações do nível de base, o ideal é uma abordagem integrada. Indicadores úteis: - Sísmica: terminação de refletores (onlap, downlap, toplap), truncamentos e superfícies de erosão mostram limites seqüenciais e hiatos regionais (sequence boundaries, flooding surfaces). - Poços e registros de poço (gamma-ray, resistividade, sonic): tendências de assinatura log (coarsening‑upward vs fining‑upward, picos de gamma associados a MFS/condensed intervals) permitem localizar superfícies de inundação e limites de parassequências. - Testemunhos e lâminas: mudança de fácies, superfícies de ravinamento, lag shells, estruturas de exposição subaérea (paleossolos, calcretes, raízes) e superfícies de erosão definem sequence boundaries e superfícies de exposição. - Biostratigrafia e paleoambientes: assembléias fósseis (bentônicas vs plânctonicas), biozonas e níveis de máxima inundação (MFS) ajudam na correlação e interpretação de profundidade paleo-marinha. - Termos cronoestratigráficos e geoquímicos: isótopos (δ13C, Sr), marcadores químicos e magnetostratigrafia/ datação radiométrica para amarrar superfícies a uma escala temporal. - Estratigrafia de empilhamento (stacking patterns): padrões progradacional, retrogradacional e aggradacional indicam tendências de acomodação vs aporte sedimentar e ajudam a localizar transgressões e regressões. - Características de paleogeomorfologia: vales incisos, canais preenchidos e discordâncias regionais são sinais de queda do nível de base/erosão. - Icnologia e interpretação de paleobatimetria: níveis de bioturbação e ichnofácies indicam profundidade relativa e mudanças de nível. Recomendação prática: correlacione sísmica com poços e testemunhos, suporte com biostratigrafia/geoquímica e analise padrões de empilhamento — essa integração aumenta muito a confiança na identificação das superfícies correlativas ao nível de base.",input\georegis\dataset.json,
1564,O que não ocorrem de forma cíclica nos poços analisados?,descontinuidades erosivas registradas nos canais incisos,"Não tenho os dados dos “poços analisados” que você menciona. Se a pergunta é genérica, seguem exemplos do que normalmente NÃO ocorre de forma cíclica em poços: - Interrupções pontuais (shut‑ins) por manutenção ou emergência. - Falhas mecânicas (bombas, cabeças, válvulas). - Influxos súbitos de gás ou água (kick, breakthrough). - Vazamentos ou perda de integridade. - Intervenções operacionais (trabalhos aéreos, recompletamento, fraturamento). - Encrustação/obstrução abrupta que reduz produção. - Anomalias de instrumentação ou erros de medição. - Eventos geológicos imprevisíveis (micro‑sismos, heterogeneidade localizada). Se quiser, me diga quais poços ou compartilhe os dados/observações para eu identificar, no conjunto analisado, exatamente o que não apresenta comportamento cíclico.",input\georegis\dataset.json,
1565,O que foram usadas como limites de parassequências?,superfícies transgressivas ou de afogamento que recobrem os carbonatos de plataforma,"Em estratigrafia de sequências, os limites de parassequências são normalmente superfícies de inundação marinha (marine flooding surfaces) — i.e., superfícies que marcam uma transgressão relativa — podendo também estar associados a pequenas superfícies erosivas ou hiatos localizados que separam ciclos de acomodação de curta duração.",input\georegis\dataset.json,
1566,Qual é a parte mais superior da Formação Pendência?,a Seqüência K40,"Preciso de mais contexto: a Formação Pendência aparece em diferentes bacias/regiões e em trabalhos distintos sua parte superior pode ter nomes diferentes. De qual região, bacia ou referência (artigo/relatório) você está falando?",input\georegis\dataset.json,
1568,Qual sistema é o limite proximal de ocorrência da Seqüência K40?,sistema de falhas de Pescada,"Preciso de mais contexto para responder com precisão. A que ""Seqüência K40"" você se refere (qual bacia, autor ou trabalho)? Ou você quer dizer o isótopo K‑40? Informe a referência ou a região (ex.: Bacia X, folheto Y, poço Z) e eu respondo qual é o limite proximal de ocorrência.",input\georegis\dataset.json,
1569,Quando começa a deposição da megasseqüência proto-oceânica?,Neo-aptiano,"A deposição da megassequência proto-oceânica começa na fase final do rifteamento continental — ou seja, na transição syn‑rift → early post‑rift — quando a subsidência térmica e a invasão marinha inicial criam condições marinhas profundas à medida que o oceano começa a abrir.",input\georegis\dataset.json,
1571,Em que período começa a deposição da megasseqüência proto - oceânica?,Neo-aptiano,"A deposição da megassequência proto-oceânica começa no Cambriano (início do Paleozoico), associada à transgressão marinha que acompanha a abertura do proto‑oceano.",input\georegis\dataset.json,
1572,Qual é a direção geral do sistema de falhas de Pescada?,WNW-ESE,A direção geral do sistema de falhas da Pescada é aproximadamente NE–SW (nordeste–sudoeste). Essa orientação acompanha o padrão regional de falhamentos extensional associados à abertura do Atlântico Sul.,input\georegis\dataset.json,
1573,Quais são os materiais da Seqüência K40?,arenitos grossos e pelitos,"Você pode especificar a que ""Seqüência K40"" se refere? Algumas interpretações comuns: - O isótopo potássio-40 (K‑40) — materiais/partículas envolvidos em decaimento radioativo (beta, elétron, raios gama). - Uma sequência didática/curso ou kit chamado ""K40"" (materiais impressos, fichas, exercícios, vídeos) — depende da editora/instituição. - Outro produto/serviço com nome K40 (hardware, software, jogo etc.). Diga qual contexto (física/química/educação/produto) que eu listo os materiais específicos.",input\georegis\dataset.json,
1574,O que está geneticamente relacionado à atividade da Seqüência K40?,aumento da taxa de subsidência,"Pressupondo que ""K40"" se refira à lisina 40 da α‑tubulina (resíduo cuja modificação por acetilação é frequentemente chamada de ""K40""), os principais fatores genéticos relacionados à atividade dessa posição são: - ATAT1 (também chamado MEC‑17): acetiltransferase que adiciona o grupo acetil em K40. - HDAC6 e SIRT2: desacetilases que removem a acetilação de K40. - Genes das tubulinas (por exemplo TUBA1A, TUBB3) e genes de proteínas reguladoras de microtúbulos (MAPs, kinesinas, dineínas): variantes neles alteram a dinâmica e função dos microtúbulos, influenciando indiretamente o estado de acetilação de K40. Alterações nessas vias afetam estabilidade de microtúbulos, transporte axonal, função ciliar e estão associadas a várias doenças neurológicas e neuropatias.",input\georegis\dataset.json,
1577,Quais são as duas rochas que constituem a Seqüência K40?,arenitos grossos e pelitos,"Preciso de um pouco mais de contexto para responder com segurança — a expressão ""Seqüência K40"" pode referir-se a coisas diferentes. Você quer dizer: - K40 como o isótopo potássio-40 (decai para argônio‑40 e cálcio‑40), ou - uma sequência estratigráfica/tectônica chamada ""K40"" de uma determinada região (nesse caso, diga a região ou o autor/fonte)? Se for o isótopo K‑40: os produtos de decaimento são argônio‑40 (40Ar) e cálcio‑40 (40Ca). Se for uma sequência geológica, informe a que área/formação se refere que eu respondo quais são as duas rochas.",input\georegis\dataset.json,
1579,A que está geneticamente relacionada a atividade da Seqüência K40?,um aumento da taxa de subsidência,"Preciso de esclarecimento: o que você chama de “Seqüência K40”? Pode ser (1) o resíduo lisina 40 da α‑tubulina (frequentemente referido como “K40”), (2) uma sequência de DNA ou proteína cujo identificador é “K40”, ou (3) outra coisa. Diga qual é para eu responder com precisão. Enquanto isso, duas respostas rápidas conforme as interpretações mais prováveis: - Se você quer dizer o resíduo α‑tubulina K40 (acetilação em K40): a atividade/estado desse sítio está geneticamente relacionado aos genes que codificam a tubulina (p.ex. TUBA1A e outros isótopos), à acetiltransferase ATAT1 (MEC‑17 em alguns organismos) que acrescenta o grupo acetil, e às desacetilases HDAC6 e SIRT2 que removem a acetilação. Está também funcionalmente ligada a genes de proteínas associadas a microtúbulos e ao transporte intraxonal. - Se “Seqüência K40” é uma sequência de DNA/proteína com nome/ID K40: para saber a que ela está geneticamente relacionada você precisa fornecer a sequência ou o accession. Procedimento usual: 1. Rodar BLAST (blastn para DNA, blastp para proteína) contra NCBI nr/nt ou UniProt para achar homólogos. 2. Verificar anotações/GO/descrição dos melhores hits em UniProt/RefSeq. 3. Fazer alinhamento múltiplo (MAFFT/MUSCLE) e árvore filogenética (IQ‑TREE, RAxML) para ver relações evolutivas. 4. Procurar ortólogos/pars homologs em OrthoDB, Ensembl/NCBI HomoloGene. 5. Checar interações/genética funcional em STRING, BioGRID e bases de dados de expressão/co‑expressão. Se você confirmar qual é ou colar a sequência/acesso, eu posso identificar rapidamente os genes/proteínas relacionados e explicar a relação genética.",input\georegis\dataset.json,
1580,O que constitui a parte mais superior da Formação Pendência?,A Seqüência K40,"A parte mais superior da Formação Pendência é, em geral, constituída por arenitos finos a médios, frequentemente intercalados com níveis pelíticos (folhelhos) e, localmente, congêneres conglomeráticos — ou seja, uma sequência arenosa com intercalações de folhelho. Consulte descrições regionais específicas para variações locais.",input\georegis\dataset.json,
1582,O que preenche o sistema de falhas de Pescada?,"sistemas deposicionais continentais, dominados por leques aluviais e sistemas fluviais de alta energia","Normalmente é preenchido por material de falha: brechas e cataclasitos (fragmentos angulosos), gouge de falha (material pulverizado e argiloso) e, em cavidades, por sedimentos pós‑tectónicos e precipitados minerais (quartzo, calcita, argilas). Se quiser, especifique a região para resposta mais precisa.",input\georegis\dataset.json,
1583,Qual é a unidade litoestratigráfica correspondente à seção de rochas dominada por sistemas deposicionais continentais?,Formação Pescada,"Formação. É a unidade litoestratigráfica fundamental: um corpo de rochas mapeável definido por características litológicas, que pode corresponder a sistemas deposicionais continentais (fluvial, lacustre, eólico, aluvial, etc.). Unidades maiores agrupam formações (grupo) e subdivisões menores são membros ou níveis (beds).",input\georegis\dataset.json,
1584,Quando inicia-se a deposição da megasseqüência proto-oceânica?,A partir do Neo-aptiano,"Inicia-se ao final do rifteamento, ou seja no passageiro do estágio sin‑rift para o estágio pós‑rift: quando a ruptura continental permite a inundação da bacia e começa o afundamento térmico pós‑rifte que provoca a transgressão marinha. Em termos práticos é o momento imediato após a separação continental/começo do drift, identificado pela mudança de fácies continentais (fluviais/lacustres) para fácies marinhas de margem passiva (siltitos, folhelhos, carbonatos, etc.).",input\georegis\dataset.json,
1585,Qual é a direção geral das falhas de Pescada?,direção geral WNW-ESE,"Não tenho informação suficiente para responder com precisão. Em qual região/país ou formação geológica estão as ""falhas de Pescada""? Quer a orientação em termos comuns (p.ex. NNE–SSW) ou em azimute (graus)?",input\georegis\dataset.json,
1586,O que é a Seqüência K40?,"A Seqüência K40 é constituída por uma cunha clástica sintectônica, reconhecida inicialmente no bloco baixo da Falha de Pescada, cuja atividade está geneticamente relacionada a um aumento da taxa de subsidência no final da fase de rifteamento da bacia.","Provavelmente você está se referindo ao decaimento do isótopo potássio-40 (K-40). Resumo direto: - O que é: K-40 é um isótopo radioativo natural do potássio. - Modos de decaimento: - Beta (β−) para cálcio-40 (Ca‑40) — ≈89% dos decaimentos. - Captura eletrônica (ou de elétron) para argônio-40 (Ar‑40) — ≈11% (frequentemente acompanhado de emissão gama de 1,460 MeV). - Meia‑vida: ≈1,248 × 10^9 anos. - Aplicações e importância: usado nas técnicas de datação radiométrica K–Ar e Ar–Ar em geologia; contribui para a radioatividade natural do ambiente e do corpo humano (pequenas doses); origem de parte do argônio atmosférico. - Reações químicas esquemáticas: - K‑40 → Ca‑40 + β‑ + ν̄ (antineutrino) - K‑40 + e−(orbital) → Ar‑40 + ν (neutrino) [+ gama em muitos casos] Se você quis dizer outra coisa com “Seqüência K40”, diga o contexto e eu ajusto a resposta.",input\georegis\dataset.json,
1587,Quais são os sistemas deposicionais continentais que preenchem o sedimentar da Seqüência K40?,"sistemas deposicionais continentais, dominados por leques aluviais e sistemas fluviais de alta energia, com bancos carbonáticos restritos.","Os principais sistemas deposicionais continentais que tipicamente podem preencher uma sequência sedimentar continental (como a Seqüência K40) são: - Sistemas de leques aluviais (alluvial fan): depôsitos pró-ximos à fonte, conglomerados e brechas com estratificação caótica. - Sistemas fluviais braquiais (braided rivers): canais múltiplos, conglomerados e arenitos grosseiros, depósitos de barra. - Sistemas fluviais meandrantes (meandering rivers) e planície de inundação: sinuosos canais, arenitos de leito, folhelhos e paludalidade, paleossolos. - Sistemas de planície de inundação/crevasse splay: depósitos finos, siltes e laminações eventuais de inundação. - Sistemas lacustres (lagos): folhelhos, folhelhos orgânicos, calcários de água doce e sedimentos finos em bacias fechadas. - Sistemas palustres/peat bogs (pântanos): turfa, depósitos orgânicos e carvão de ambiente continental. - Sistemas eólicos (dunas eólicos): areias bem selecionadas, estratificação cruzada de grande escala. - Sistemas de bacia salina/playa (playa/evaporítica continental): margens de salinas intermitentes, laminitas salinas, sais e laminados argilosos. - Depósitos coluviais/massivos e de quedas de blocos (colluvium/debris flows): brechas, conglomerados de talude. - Depósitos glaciares e glaciofluviais (se houver influência fria): diamictitos, till, estratos glaciofluviais e varvas glaciolacustres. Observação: a ocorrência e a combinação desses sistemas dependem do contexto tectônico, climato-sedimentar e do nível de base local; muitos perfis continentais apresentam sucessões mistas (fluvio-lacustres, fluvio-deltaicas, eólico-fluviais etc.).",input\georegis\dataset.json,
1588,Qual é a unidade litoestratigráfica que corresponde à seção de rochas da Seqüência K40?,Formação Pescada,"Não é possível identificar com certeza a unidade litoestratigráfica apenas pelo rótulo ""Seqüência K40"": esse código é dependente do mapa/autor/folha geológica. Em muitos mapas, K indica Cretáceo, mas o número (40) varia conforme a escala e a convenção do levantamento. Para eu responder com precisão, informe pelo menos uma destas referências: - a folha ou quadrícula do mapa geológico (ex.: folha SB.22-X, escala 1:100.000); - o autor e ano do levantamento/cartografia; - ou uma imagem/trecho da legenda do mapa onde aparece ""K40"". Com essa informação eu identifico a unidade litoestratigráfica correspondente.",input\georegis\dataset.json,
1632,O que causou o processo de dobramento por deslizamento flexural?,anisotropia mecânica,"O dobramento por deslizamento flexural ocorre quando uma camada estratificada se dobra mantendo praticamente a espessura original e acomodando a curvatura por deslizamento entre os folhelhos/beddings — tipo “baralho de cartas”. Causas principais: - Compressão tectônica ou encurtamento que força a curvatura das camadas. - Presença de superfícies de deslizamento paralelas ao leito (anisotropia mecânica das camadas), com baixos coeficientes de atrito. - Contraste de competência entre camadas (camadas competentes sobre camadas mais “incompetentes” ou detritos soprando). - Pressão de poros ou presença de fluidos que reduzem a fricção e facilitam o deslizamento. Sinais típicos: slickensides e estrias paralelas ao leito, offset de camadas longitudinais e camadas mantendo espessura constante.",input\georegis\dataset.json,
1634,Que mecanismo predomina nos flancos das dobras?,mecanismos de deslizamento flexural,"Predomina o escorregamento flexural (flexural slip) nos flancos das dobras. Esse mecanismo consiste em deslizamento ao longo das superfícies de camada durante o dobramento, preservando basicamente a espessura das camadas; produz estrias/traços de escorregamento e pequenas descontinuidades ao longo das camas. Em rochas mais dúcteis ou em zonas de alto grau de deformação o mecanismo pode ser trocado por fluxo interno (deformação por cisalhamento ou alongamento), mas em pacotes multicamadas competentes o escorregamento flexural é o mais comum.",input\georegis\dataset.json,
1637,O que ocorreu em conseqüência da anisotropia mecânica entre camadas?,O processo de dobramento por deslizamento flexural,"Como consequência da anisotropia mecânica entre camadas, ocorreu principalmente: - Localização da deformação nas camadas mais fracas (cisalhamento preferencial). - Deslizamento interlaminar e delaminação nas interfaces entre camadas. - Propagação preferencial de fraturas ao longo das camadas ou interfaces. - Dobras e instabilidade (buckling) das camadas com rigidez diferente. - Concentração de tensões nas transições entre camadas, levando a falha prematura e redução da resistência global. - Comportamento elástico/viscoplástico e de transmissão de ondas/fluxos anisotrópico.",input\georegis\dataset.json,
1638,Onde se concentra a deformação?,"níveis de folhelhos e siltitos, intercalados a arenitos","Depende do sistema, mas em termos gerais a deformação costuma se concentrar onde há maior concentração de tensões ou descontinuidade geométrica. Exemplos típicos: - Pontas de trinca/cravação: zona plástica próxima à ponta do crack. - Entalhes, furos e mudanças bruscas de seção: atuam como concentradores de tensão. - Região de estricção (necking) em ensaios de tração: redução de seção local. - Limites de grão e superfícies de descontinuidades em materiais cristalinos: acúmulo de discordâncias. - Falhas e zonas de cisalhamento na crosta terrestre: deformação localizada em geologia. - Próximo a apoios ou pontos de aplicação de carga em estruturas, se não houver distribuição adequada. Se quiser, diga qual contexto (material, componente, geologia, etc.) que eu detalho onde e por que a deformação se concentra.",input\georegis\dataset.json,
1641,O que revela que a deformação atingiu o ponto de ruptura?,a nucleação de falhas reversas,"Revela-se por sinais visíveis e por sinais métricos. Em termos práticos: - Sinais visuais: aparecimento de fissuras ou trincas, afunilamento (necking) e separação/fragmentação da peça. - Sinais mecânicos: queda brusca na carga/força suportada; no ensaio de tração, o gráfico tensão×deformação atinge um pico (TSM/UTS) e depois cai até a fratura. - Sinais funcionais: perda súbita da capacidade de suportar carga ou perda de continuidade elétrica/estrutural. - Diferença por tipo de material: materiais dúcteis apresentam necking e grande deformação antes da ruptura; materiais frágeis fraturam quase sem deformação plástica. - Grandezas usadas para quantificar: deformação na ruptura (elongação à fratura), redução da área e tenacidade/tenacidade à fratura. Em resumo: a ruptura é atingida quando há fratura material efetiva (perda de continuidade) acompanhada da queda na carga suportada — normalmente evidente no gráfico tensão×deformação.",input\georegis\dataset.json,
1642,O que indica a relação angular entre os indicadores cinemáticos nas superfícies de deslizamento e os eixos das dobras F1?,a atuação de uma componente de rotação horária,"Indica a direção e o caráter do movimento relativo entre o cisalhamento nas superfícies de deslizamento e a geometria da dobra F1 — ou seja, se o deslocamento foi axial‑paralelo, axial‑normal, oblíquo e se ocorreu sincronicamente com a geração da dobra. Em termos práticos: - 0° (indicadores paralelos ao eixo de dobra): axial‑paralelo — shear ao longo do eixo da dobra (longitudinal/strike‑parallel), típico de deformação com componente de alongamento/escorregamento ao longo do eixo da dobra. - 90° (indicadores perpendiculares ao eixo): axial‑normal — movimento dip‑slip (por exemplo empurramentos/fechamento da dobra) que atua transversalmente ao eixo. - Ângulos intermediários: oblíquo — combinação de componentes axial‑paralelo e axial‑normal (oblique‑slip). - Se as linhas de movimento têm mergulho e direção semelhantes ao mergulho/eixo da dobra, isso sugere cinemática sin‑tectônica (o cisalhamento ocorreu durante o crescimento de F1); se forem claramente discordantes, pode indicar movimentação pós‑tectônica ou reativação. Observação: a interpretação deve integrar sentido de cisalhamento, orientação de foliações/planos axiais e dados locais, pois reativação e geometria planar podem complicar a leitura.",input\georegis\dataset.json,
1643,O que a relação angular entre os indicadores cinemáticos nas superfícies de deslizamento e os eixos das dobras indica?,uma componente de rotação horária,"Indica a geometria e o modo como o movimento na superfície de deslizamento se relaciona com a deformação da dobra — ou seja, se o deslocamento foi paralelo ao eixo da dobra, perpendicular a ele, ou uma combinação dos dois. Em termos práticos: - Ângulo ≈ 0° (lineação/estrias paralelas ao eixo da dobra): movimento ao longo do eixo da dobra (componente along‑axis); pode indicar empenhamento lateral ou deslizamento concertado com a dobra. - Ângulo ≈ 90° (perpendicular ao eixo): movimento com componente dip‑slip ligado ao fechamento da dobra (acometimento em direção ao eixo), típico de acomodação da curvatura por encurtamento normal à direção axial. - Ângulo intermediário: movimento oblíquo, com partição de esforço (componente axial + componente dip); sugere deslocamento combinado ou reativação com mudança de cinemática. Além disso, padrão consistente de ângulos ao longo da estrutura sugere cinemática sincrônica com a dobragem; variação espacial indica mudanças no modo de deformação ou reativação. Em suma, a relação angular permite inferir a direção do vetor de deslizamento, o tipo de movimento (strike‑slip, dip‑slip ou oblíquo) e restrições sobre o momento/integração do deslocamento com a formação da dobra.",input\georegis\dataset.json,
1646,O que foi conseqüência da anisotropia mecânica entre camadas?,O processo de dobramento por deslizamento flexural,"Em termos gerais, a consequência da anisotropia mecânica entre camadas é que o comportamento do conjunto deixa de ser isotrópico — ou seja, propriedades e respostas variam conforme a direção. Isso causa, entre outros efeitos: - Localização da deformação e fraturamento preferencial ao longo das camadas ou interfaces (falhas, descolamentos). - Concentração de tensões em pontos/linhas fracas, aumentando risco de ruptura prematura. - Diferença de rigidez e resistência entre direções, afetando estabilidade estrutural (tendência a dobramento em vez de alongamento, por exemplo). - Propagação de ondas e resposta sísmica anisotrópicas (velocidades e atenuação dependem da direção). - Maior propensão a delaminação e falha por cisalhamento em materiais compósitos ou estratificados. - Erosão e desgaste diferencial em superfícies estratificadas, gerando formas de relevo preferenciais. O efeito exato depende das propriedades relativas das camadas (rigidez, resistência, adesão) e das condições de carregamento.",input\georegis\dataset.json,
1654,Em que região de dobras predomina o mecanismo de flambagem?,região de charneira,"O mecanismo de flambagem predomina nas zonas de curvatura máxima da dobra — ou seja, nos núcleos/“hinges” (cotovelos) das dobras. Ali a compressão causa instabilidade e encurvamento localizado das camadas, ao passo que nas faces/ímpares das dobras tende a dominar o deslizamento paralelo às camadas (flexural slip).",input\georegis\dataset.json,
1659,Qual foi o mecanismo predominante nos flancos das dobras?,mecanismos de deslizamento flexural,"Preciso de um pouco mais de contexto (que dobramento, escala e tipo de rocha?), mas em termos gerais os mecanismos mais comuns que controlam o comportamento dos flancos das dobras e como identificá‑los são: - Deslizamento flexural (flexural slip): camadas deslizam umas sobre as outras ao longo de superfícies paralelas ao leito. Diagnóstico: linhas de deslizamento/bandas de corte em direção paralela às camadas, comprimento de camada aproximadamente preservado, parasitas regulares nas dobras maiores. - Fluxo flexural / fluxo dúctil (flexural flow / pressure‑solution): comportamento interno dúctil das camadas, com alongamento/encurtamento distribuído. Diagnóstico: afinamento ou espessamento das camadas, clivagem axial bem desenvolvida, microescala com deformação dúctil ou solução‑precipitação (estilólitos, por exemplo). - Dobramento por falha (fault‑propagation / fault‑bend folding): flancos controlados por movimento por falhas associadas (falha que progride gera a dobra). Diagnóstico: descontinuidade brusca nas camadas, zonas de brecha, deslocamento observável, geomatria ligada a posição da falha. - Kinking / formação de bandas de flexão localizadas: em materiais heterogêneos e frágeis, surgem dobras abruptas e bandas de cisalhamento. Diagnóstico: dobras com ângulos agudos, bandas de cisalhamento estreitas, pouca preservação de comprimento de camada. Como decidir qual foi o predominante: - verifique se o comprimento de camada foi preservado (flexural slip) ou alterado (fluxo/solução‑precipitação); - procure superfícies de deslizamento paralelas ao leito ou lineações de movimento; - busque evidência de falhas ligadas à geometria da dobra; - analise microestruturas em lâmina delgada para distinguir deformação dúctil vs frágil/solução. Se você me der: descrição da geometria da dobra, tipo litológico, presença/ausência de superfícies de deslizamento ou falhas e microestruturas, eu indico qual mecanismo é o mais provável.",input\georegis\dataset.json,
1664,Qual a relação angular entre os indicadores cinemáticos nas superfícies de deslizamento e os eixos das dobras F1?,indica a atuação de uma componente de rotação horária durante o fenômeno de deslizamento flexural,"Depende do modo de dobra — não existe uma única resposta universal. Em termos práticos: - Flexural‑slip (mecanismo mais comum em dobras em camadas): as marcas de deslizamento nas superfícies de camada ficam praticamente paralelas ao eixo da dobra F1. Ângulo ≈ 0–10° (paralelo ao eixo/linha de dobra). - Cisalhamento axial / fluxo coaxial (dores por fluxo ou com importante componente de cisalhamento no plano axial): as linhas cine­­máticas tendem a ficar oblíquas ou até aproximadamente perpendiculares ao eixo da dobra, podendo apresentar ângulos da ordem de 10–90° dependendo do componente de transporte. - End‑members: se não houve deslizamento entre camadas (dobramento por deformação homogênea), não há uma linha de deslizamento consistente; se houve componente transcurrente, as linhas serão oblíquas à perpendicular ao eixo. Como medir/interpretar: projete a linha de deslizamento e o eixo de F1 no mesmo plano (mapa ou plano de camada) e meça o ângulo entre eles. Valores próximos de 0° indicam flexural‑slip; valores grandes (obliquidade/90°) indicam modo de dobra com cisalhamento axial ou outras componentes de transporte.",input\georegis\dataset.json,
1665,O que foi consequência da anisotropia mecânica entre as camadas no processo de dobramento por deslizamento flexural?,"a deformação concentrando-se em níveis de folhelhos e siltitos, intercalados a arenitos","Como consequência da anisotropia mecânica entre camadas no dobramento por deslizamento flexural, observa-se sobretudo: - Concentração do cisalhamento ao longo das interfaces de camada (deslizamento camada-paralela), em vez de deformação homogênea dentro das camadas. - Disharmonia entre camadas: camadas competentes dobram de forma mais nítida enquanto camadas menos competentes fluem, afinam ou se amassam, produzindo geometria de dobras diferente entre níveis. - Partição de deformação: tensão localiza-se em zonas certas (parasitic folds, microfalhas, boudinagem de camadas fracas) enquanto camadas rígidas mantêm espessura relativa. - Desenvolvimento de superfícies de deslizamento, slickensides e foliação camada-paralela nos contactos, e possível formação de falhas de pequeno deslocamento nos limites. - Migração diferencial de dobras e rotação desigual de membros, levando a assimetria nas dobras e alterações na distribuição de espessuras aparentes. Em suma: a anisotropia promove deslizamento preferencial ao longo dos contactos, disharmonia estrutural e concentração de deformação em zonas específicas.",input\georegis\dataset.json,
1666,O que indica o mecanismo de flambagem em relação à resposta do material próximo à zona de charneira das dobras?,uma resposta homogênea do material próximo à zona de charneira das dobras,"Indica que a dobra se formou por instabilidade elasto‑plástica em resposta ao encurtamento layer‑parallel: o material na zona de charneira deforma-se por dobramento interno (curvatura) e não apenas por deslizamento entre camadas. Na prática isso significa que há deformação interna concentrada na charneira — a parte convexa tende a alongar (tração), a concava a comprimir, existindo uma superfície neutra com mínima deformação — o que favorece desenvolvimento de clivagem/pleating na concavidade e fraturamento extensional na crista. Em resumo: o mecanismo de flambagem sinaliza materialidade e tensões que provocam curvatura e estrain internos na zona de charneira, ao contrário de mecanismos como o flexural‑slip onde a charneira sofre pouca deformação interna.",input\georegis\dataset.json,
1668,Quais mecanismos de dobramento predominaram nos flancos das dobras?,mecanismos de deslizamento flexural,"Os mecanismos que tipicamente predominam nos flancos (lados) das dobras são, em ordem de ocorrência mais comum dependendo do contexto litoestratigráfico: - Flexural slip (deslizamento flexural): camadas rígidas deslizam umas sobre as outras ao dobrar, preservando espessura e gerando slickensides e estrias paralelas ao leito. É o mecanismo mais comum em sequências estratificadas com planos de canga/bedding bem definidos. - Layer‑parallel shortening / pure shear (encurtamento paralelo às camadas): deformação distribuída com achatamento e alongamento elástico/plástico das camadas, típica em níveis menos competentes ou com maior temperatura/tempo de deformação; produz clivagem axial e redução de espessura. - Flexural flow (escoamento flexural): em rochas ducteis (especialmente competentes mas com componente dúctil) o material flui durante a rotação das camadas; resulta em gradientes de deformação na lâmina e por vezes em anisotropias mineralógicas. - Deformação frágil por pequenos falhamentos e fracturação (fault‑bend/fault‑propagation): em regimes mais rígidos aparecem microfalhas e escalonamentos nos flancos, associados a dobras controladas por falhas. - Mecanismos de transferência de massa (pressure‑solution, recristalização) podem atuar localmente nos flancos, contribuindo para acomodar o encurtamento sem grande fracturação. O mecanismo dominante depende de contraste de competência entre camadas, espessura das camadas, taxa/temperatura de deformação e presença de descolamento. Em campo, procure slickensides bedding‑parallel (flexural slip), clivagem axial e alongamento de grãos (layer‑parallel shortening), ou microfalhas escalonadas (falhagem controladora).",input\georegis\dataset.json,
1669,O que prevaleceu na região de charneira das dobras?,flambagem,"Na charneira das dobras prevaleceu a concentração de curvatura e deformação — ou seja, é onde ocorre o maior encurtamento e a maior distorção das camadas. Em termos mecânicos isso costuma manifestar-se por flexão (dobramento) das camadas, com mecanismos locais como flexural slip em camadas competentes e fluxo/estrangulamento, pressure‑solution e clivagem em materiais menos competentes.",input\georegis\dataset.json,
1670,O que é indicado pela relação angular entre os indicadores cinemáticos nas superfícies de deslizamento e os eixos das dobras F1?,a atuação de uma componente de rotação horária durante o fenômeno de deslizamento flexural,"A relação angular entre os indicadores cinemáticos (ex.: riscas de deslizamento, slickenlines) nas superfícies de deslizamento e os eixos das dobras F1 indica, de forma direta, a geometria e o modo de deformação entre o cisalhamento e a dobragem. Em termos práticos isso quer dizer: - Direção de transporte/sentido de movimento: o ângulo (o rake das riscas em relação ao eixo da dobra) permite determinar para onde e como o material se deslocou em relação ao eixo de dobra. - Coincidência ou obliquidade entre cisalhamento e dobramento: se os indicadores são praticamente paralelos ao eixo de F1, o cisalhamento foi hinge‑paralelo e ligado à geração da dobra; se são perpendiculares ou muito oblíquos, há um componente hinge‑perpendicular ou um cisalhamento oblíquo/transcurrente relativamente independente da dobra. - Natureza da deformação (coaxial vs não‑coaxial): ângulos pequenos e consistentes sugerem um comportamento não‑coaxial (simples cisalhamento associado à dobra), ângulos variados ou nulos podem indicar deformação coaxial (encurtamento puro) ou fases distintas. - Sentido de vergência/rotacão limbale: a orientação das riscas em relação ao eixo ajuda a inferir a vergência da dobra e se houve rotação de braços durante o deslocamento. Em resumo, o ângulo entre os indicadores cinemáticos e o eixo F1 fornece o vetor de movimento relativo (direção e obliquidade) e permite avaliar se o cisalhamento foi sin‑tectónico com a dobragem, bem como distinguir componentes de simples cisalhamento, oblíquo ou encurtamento coaxial.",input\georegis\dataset.json,
