id,question,context,answer_text
question_91,Que elementos de Campos indicam uma sucessão de reservatórios com idades diferentes?,"As principais rochas reservatório da bacia são arenitos turbidíticos, depositados desde o andar geológico Albiano até o Mioceno, seguidos de calcarenitos, depositados durante o andar Albiano, calcáreos de origem microbial, principalmente cianobactérias, depositadas durante o andar Aptiano e de coquinas, rochas formadas por restos de carapaças de crustáceos, e que foram depositadas durante o andar Barremiano. As rochas sedimentares formam-se pela deposição de sedimentos (cascalho, areia, argila etc.) ao longo do tempo, trazidos por agentes transportadores, como as águas de um rio, o vento e as geleiras. Esse material vai sendo empilhado e, naturalmente, quanto mais embaixo ele estiver na pilha mais antigo ele é.","Arenitos turbidíticos do Albiano ao Mioceno, calcarenitos albiano, calcáreos microbiais aptianos e coquinas barremianas indicam reservatórios de idades distintas."
question_92,Qual reservatório da Bacia de Campos combina litologia siliciclástica e ampla faixa temporal?,"As principais rochas reservatório da bacia são arenitos turbidíticos, depositados desde o andar geológico Albiano até o Mioceno, seguidos de calcarenitos, depositados durante o andar Albiano, calcáreos de origem microbial, principalmente cianobactérias, depositadas durante o andar Aptiano e de coquinas, rochas formadas por restos de carapaças de crustáceos, e que foram depositadas durante o andar Barremiano. Rochas sedimentares detríticas (também chamadas de clásticas) são aquelas formadas pela deposição de fragmentos de outras rochas (ígneas, metamórficas ou mesmo sedimentares). Cascalhos formam conglomerados e brechas, areias formam arenitos, siltes formam siltitos e argilas formam argilitos.",Os arenitos turbidíticos combinam litologia siliciclástica e deposição do Albiano ao Mioceno.
question_93,Que conclusão pode ser feita ao relacionar turbiditos e Formação Carapebus?,Turbiditos Formação Carapebus K. e Terciano As sequências turbidíticas são muito procuradas pelos geólogos de petróleo por constituírem bons reservatórios para hidrocarbonetos.,A Formação Carapebus deve ser tratada como unidade associada a reservatórios turbidíticos na Bacia de Campos.
question_94,Como a sucessão arenito/pelito ajuda a interpretar turbiditos como reservatórios?,"Para a maioria dos geólogos, um turbidito é uma camada com gradação grano-classificada consistindo num conjunto de estratos arenito/pelito que foram depositados por corrente de turbidez e é comumente coberta por pelitos hemipelágicos contendo assembléia de fósseis de águas profundas. Os depósitos se formam por fluxos hiperpicnais concentrados, constituindo sucessões de estratos sedimentares arenosos e pelágicos bastante espessos, num curto período de tempo geológico. Geralmente são compostas por granulometria de areia a seixo como arenitos, calcarenitos ou conglomerados. As rochas selantes são rochas de baixa permeabilidade, como folhelhos, siltitos e calciculitos, de forma que impedem o escape dos fluidos da rocha reservatório.","A presença de estratos arenosos em turbiditos favorece a função de reservatório, enquanto pelitos podem atuar como níveis mais finos associados."
question_95,"Qual campo conceitual permite conectar folhelhos, arenitos turbidíticos, coquinas e sal em uma mesma explicação?","Sistema petrolífero é um modelo que engloba todos os elementos e processos geológicos necessários à existência de acumulações de óleo e gás. Para que estas acumulações ocorram, necessita-se de rochas geradoras maduras, rocha reservatório, rocha selante e a sobrecarga. Além da presença destas rochas, dois processos geológicos são fundamentais: a formação de trapas e a geração, migração e acumulação de hidrocarbonetos. As rochas geradoras de hidrocarbonetos da Bacia de Campos correspondem a folhelhos orgânicos. As principais rochas reservatório da bacia são arenitos turbidíticos, depositados desde o andar geológico Albiano até o Mioceno, seguidos de calcarenitos, depositados durante o andar Albiano, calcáreos de origem microbial, principalmente cianobactérias, depositadas durante o andar Aptiano e de coquinas, rochas formadas por restos de carapaças de crustáceos, e que foram depositadas durante o andar Barremiano.","O conceito de sistema petrolífero permite conectar geradores, reservatórios, selos, trapas, migração e acumulação em uma mesma explicação geológica."
question_96,Qual condição transforma uma rocha em reservatório adequado para hidrocarbonetos?,"O reservatório é uma unidade litológica porosa e permeável ou conjunto de unidade que retém as reservas de hidrocarbonetos. A análise de reservatórios no mais simples nível requer uma avaliação da sua porosidade (para calcular o volume de hidrocarbonetos in situ) e sua permeabilidade (para calcular quão facilmente os hidrocarbonetos irão fluir fora dele). A condição para o armazenamento do petróleo nas rochas reservatório é a porosidade de tais rochas, que variam de 5% a 35%, tendo em média de 15% a 30%.",A rocha precisa apresentar porosidade para armazenar e permeabilidade para permitir o fluxo dos hidrocarbonetos.
question_97,Que tipo de rocha fina é frequentemente associado à geração de petróleo?,"A rocha onde o petróleo se forma é chamada de rocha geradora. As rochas geradoras mais comuns são folhelhos negros. Para que estas acumulações ocorram, necessita-se de rochas geradoras maduras, rocha reservatório, rocha selante e a sobrecarga.",Folhelhos negros são frequentemente associados à função de rocha geradora de petróleo.
question_98,Que característica torna folhelhos e sal adequados como cobertura de acumulações?,"Folhelhos e camadas de sal são rochas capeadoras comuns. As rochas selantes são rochas de baixa permeabilidade, como folhelhos, siltitos e calciculitos, de forma que impedem o escape dos fluidos da rocha reservatório. Geralmente estas rochas situam-se acima do reservatório.",A baixa permeabilidade associada a folhelhos e camadas de sal permite que atuem como rochas capeadoras ou selantes.
question_99,Qual processo move hidrocarbonetos da rocha geradora até o reservatório?,"A rocha onde o petróleo se forma é chamada de rocha geradora. Dela, ele migra para cima até ficar aprisionado na rocha reservatório (se não chegar até à superfície), de onde é extraído. Os caminhos de migração constituem-se das fraturas, falhas, rochas carreadoras (rochas com porosidade e permeabilidade suficientes para permitir o transporte). O petróleo gerado percorre estes caminhos até encontrar uma trapa.",A migração move os hidrocarbonetos da rocha geradora até a rocha reservatório ou até uma trapa.
question_100,Que entidade impede que hidrocarbonetos continuem migrando até a superfície?,"Com isso, o petróleo migra para cima através dos poros existentes nas rochas, até encontrar algo que o impeça de continuar se deslocando. Essa barreira, chamada de trapa, pode ser uma rocha impermeável, como uma camada de sal. A 'trapa é a característica estratigráfica ou estrutural, que garante a justaposição do reservatório e selo de tal forma que os hidrocarbonetos permanecem presos no subsolo, em vez de fugir (devido à sua natural flutuabilidade) e se perderem.",Uma trapa associada a selo ou rocha impermeável impede a continuidade da migração até a superfície.
question_101,Qual arranjo explica a acumulação de petróleo quando uma falha justapõe reservatório e selo?,"Uma armadilha estrutural consiste de configurações geométricas de estruturas de rochas que acumulam o petróleo, não permitindo sua fuga. Podem ser domos salinos, flancos de homoclinais ou ainda, diversos tipos de superposição de dobras e falhas. A 'trapa é a característica estratigráfica ou estrutural, que garante a justaposição do reservatório e selo de tal forma que os hidrocarbonetos permanecem presos no subsolo, em vez de fugir (devido à sua natural flutuabilidade) e se perderem.","Trata-se de uma armadilha estrutural, na qual a geometria das rochas favorece a retenção do petróleo."
question_102,Que propriedade permite diferenciar reservatórios de selos em uma descrição de bacia?,"O reservatório é uma unidade litológica porosa e permeável ou conjunto de unidade que retém as reservas de hidrocarbonetos. O selo, ou rocha selante, é uma unidade com baixa permeabilidade que impede o escape de hidrocarbonetos da rocha reservatório. A condição para o armazenamento do petróleo nas rochas reservatório é a porosidade de tais rochas, que variam de 5% a 35%, tendo em média de 15% a 30%. As rochas selantes são rochas de baixa permeabilidade, como folhelhos, siltitos e calciculitos, de forma que impedem o escape dos fluidos da rocha reservatório.",Reservatórios são porosos e permeáveis; selos têm baixa permeabilidade e impedem o escape dos fluidos.
question_103,Qual sequência vertical de fluidos é esperada em uma rocha reservatório segundo o SGB?,"Na rocha reservatório, é comum haver água salgada, acima dela o petróleo e acima do petróleo, gás natural. O reservatório é uma unidade litológica porosa e permeável ou conjunto de unidade que retém as reservas de hidrocarbonetos.","A organização esperada é água salgada abaixo, petróleo acima da água e gás natural acima do petróleo."
question_104,Que método geofísico é central para pesquisar estruturas acumuladoras de hidrocarbonetos?,"São efetuados estudos das potencialidades das estruturas acumuladoras (armadilhas ou trapas), principalmente através de sísmica que é o principal método geofísico para a pesquisa dos hidrocarbonetos. Isso tudo define se existem, na área estudada, estruturas geológicas favoráveis à concentração de petróleo.","A sísmica é o principal método geofísico citado para pesquisar estruturas acumuladoras, armadilhas ou trapas."
question_105,Que estudos ajudam a reconhecer a extensão de uma rocha reservatório?,"A existência de uma rocha reservatório (tipicamente, arenitos e calcários fraturados) é determinada através de uma combinação de estudos regionais (i.e. análises de outros poços na área), estratigrafia e sedimentologia (para quantificar o padrão e a extensão da sedimentação) e interpretação sísmica. Tem como foco principal os estudos relacionados à evolução das bacias sedimentares, cuja compreensão requer estudos multidisciplinares de sedimentologia, estratigrafia, paleontologia, geofísica, geologia estrutural e geocronologia.","Estratigrafia, sedimentologia, análises de poços e interpretação sísmica ajudam a reconhecer o padrão e a extensão da rocha reservatório."
question_106,"Que classe de rocha sedimentar está associada a arenitos, siltitos e argilitos?","Rochas sedimentares detríticas (também chamadas de clásticas) são aquelas formadas pela deposição de fragmentos de outras rochas (ígneas, metamórficas ou mesmo sedimentares). Conforme o diâmetro dos grãos desses sedimentos, eles podem ser, do maior para o menor: cascalho, areia, silte ou argila (conforme tabela a seguir). Cascalhos formam conglomerados e brechas, areias formam arenitos, siltes formam siltitos e argilas formam argilitos. Geralmente são compostas por granulometria de areia a seixo como arenitos, calcarenitos ou conglomerados.","A classe detrítica ou clástica está associada à deposição de fragmentos e inclui arenitos, siltitos e argilitos conforme o tamanho dos grãos."
question_107,Como areia e arenito se conectam em descrições sedimentares?,"Conforme o diâmetro dos grãos desses sedimentos, eles podem ser, do maior para o menor: cascalho, areia, silte ou argila (conforme tabela a seguir). Cascalhos formam conglomerados e brechas, areias formam arenitos, siltes formam siltitos e argilas formam argilitos. Para a maioria dos geólogos, um turbidito é uma camada com gradação grano-classificada consistindo num conjunto de estratos arenito/pelito que foram depositados por corrente de turbidez e é comumente coberta por pelitos hemipelágicos contendo assembléia de fósseis de águas profundas.","Areia forma arenitos, então depósitos arenosos podem originar rochas sedimentares do tipo arenito."
question_108,Que litologia tende a ser compatível com reservatórios comuns formados por grãos de areia a seixo?,"A condição para o armazenamento do petróleo nas rochas reservatório é a porosidade de tais rochas, que variam de 5% a 35%, tendo em média de 15% a 30%. Geralmente são compostas por granulometria de areia a seixo como arenitos, calcarenitos ou conglomerados. Cascalhos formam conglomerados e brechas, areias formam arenitos, siltes formam siltitos e argilas formam argilitos.","Arenitos, calcarenitos e conglomerados são compatíveis com reservatórios comuns formados por granulometria de areia a seixo."
question_109,Que entidade deve ser inferida quando o contexto menciona baixa permeabilidade acima do reservatório?,"As rochas selantes são rochas de baixa permeabilidade, como folhelhos, siltitos e calciculitos, de forma que impedem o escape dos fluidos da rocha reservatório. Geralmente estas rochas situam-se acima do reservatório. O selo, ou rocha selante, é uma unidade com baixa permeabilidade que impede o escape de hidrocarbonetos da rocha reservatório.","Deve-se inferir uma rocha selante, pois sua baixa permeabilidade impede o escape dos hidrocarbonetos do reservatório."
question_110,"Que entidade deve ser inferida quando o contexto menciona porosidade, permeabilidade e retenção de hidrocarbonetos?","O reservatório é uma unidade litológica porosa e permeável ou conjunto de unidade que retém as reservas de hidrocarbonetos. A análise de reservatórios no mais simples nível requer uma avaliação da sua porosidade (para calcular o volume de hidrocarbonetos in situ) e sua permeabilidade (para calcular quão facilmente os hidrocarbonetos irão fluir fora dele). A condição para o armazenamento do petróleo nas rochas reservatório é a porosidade de tais rochas, que variam de 5% a 35%, tendo em média de 15% a 30%.","Deve-se inferir uma rocha reservatório, pois essa função depende de porosidade, permeabilidade e capacidade de reter hidrocarbonetos."
question_111,"Qual interpretação é necessária quando um texto menciona geração, migração, trapa e selo?","Sistema petrolífero é um modelo que engloba todos os elementos e processos geológicos necessários à existência de acumulações de óleo e gás. Para que estas acumulações ocorram, necessita-se de rochas geradoras maduras, rocha reservatório, rocha selante e a sobrecarga. Além da presença destas rochas, dois processos geológicos são fundamentais: a formação de trapas e a geração, migração e acumulação de hidrocarbonetos. Todas estas condições devem ocorrer de forma sincronizada em relação ao tempo geológico. A rocha onde o petróleo se forma é chamada de rocha geradora. Dela, ele migra para cima até ficar aprisionado na rocha reservatório (se não chegar até à superfície), de onde é extraído. Folhelhos e camadas de sal são rochas capeadoras comuns.",O texto descreve os componentes e processos de um sistema petrolífero capaz de formar acumulações de óleo e gás.
question_112,Por que a ausência de sincronismo pode comprometer uma acumulação de hidrocarbonetos?,"Além da presença destas rochas, dois processos geológicos são fundamentais: a formação de trapas e a geração, migração e acumulação de hidrocarbonetos. Todas estas condições devem ocorrer de forma sincronizada em relação ao tempo geológico. Finalmente, estudos de migração revelam informação sobre como hidrocarbonetos movem-se da fonte ao reservatório e ajudam a quantificar a fonte (ou ""a cozinha"") dos hidrocarbonetos em uma área em particular.","Porque geração, migração, reservatório e trapeamento precisam ocorrer em tempo geológico favorável para que a acumulação seja preservada."
question_113,Que informação os fragmentos de rocha trazidos pela lama de sondagem ajudam a recuperar?,"Isso tudo define se existem, na área estudada, estruturas geológicas favoráveis à concentração de petróleo. Tem como foco principal os estudos relacionados à evolução das bacias sedimentares, cuja compreensão requer estudos multidisciplinares de sedimentologia, estratigrafia, paleontologia, geofísica, geologia estrutural e geocronologia.","Eles ajudam a identificar o tipo de rocha atravessada e sua profundidade, contribuindo para a interpretação da sequência perfurada."
question_114,Qual propriedade permite estimar quão facilmente hidrocarbonetos fluem para fora do reservatório?,"A análise de reservatórios no mais simples nível requer uma avaliação da sua porosidade (para calcular o volume de hidrocarbonetos in situ) e sua permeabilidade (para calcular quão facilmente os hidrocarbonetos irão fluir fora dele). A condição para o armazenamento do petróleo nas rochas reservatório é a porosidade de tais rochas, que variam de 5% a 35%, tendo em média de 15% a 30%.",A permeabilidade permite estimar a facilidade de fluxo dos hidrocarbonetos para fora do reservatório.
question_115,Qual propriedade permite estimar o volume de hidrocarbonetos no reservatório?,"A análise de reservatórios no mais simples nível requer uma avaliação da sua porosidade (para calcular o volume de hidrocarbonetos in situ) e sua permeabilidade (para calcular quão facilmente os hidrocarbonetos irão fluir fora dele). Possuem porosidade e permeabilidade, uma marcante estratificação e baixa resistência mecânica.",A porosidade permite estimar o volume de hidrocarbonetos in situ em uma rocha reservatório.
question_116,"Que interpretação deve ser feita quando o contexto cita lagos, deltas e bacias oceânicas como ambientes de deposição?","O ambiente de deposição consiste principalmente de lagos, deltas e bacias oceânicas. O tipo de petróleo gerado depende do tipo de matéria orgânica: vegetais terrestres carreados tendem a gerar gás, enquanto que os plânctons tendem a gerar óleo. Ele forma-se em uma rocha, chamada rocha geradora a partir de restos orgânicos, sobretudo micro-organismos animais. Durante milhões de anos esses detritos orgânicos sofrem transformações, que levam a um aumento da temperatura e da pressão interna, o que acaba rompendo a rocha.","Esses ambientes podem preservar matéria orgânica associada à geração de petróleo, dependendo do tipo de matéria orgânica e das condições de soterramento."
question_117,"Qual entidade conceitual reúne rocha geradora, reservatório, selo e sobrecarga?","Sistema petrolífero é um modelo que engloba todos os elementos e processos geológicos necessários à existência de acumulações de óleo e gás. Para que estas acumulações ocorram, necessita-se de rochas geradoras maduras, rocha reservatório, rocha selante e a sobrecarga. A geologia do petróleo trata principalmente da avaliação de sete elementos chave em bacias sedimentares:",O sistema petrolífero reúne esses elementos e os processos necessários à acumulação de óleo e gás.
question_118,"Que processo é inferido quando hidrocarbonetos se deslocam por fraturas, falhas ou rochas carreadoras?","Os caminhos de migração constituem-se das fraturas, falhas, rochas carreadoras (rochas com porosidade e permeabilidade suficientes para permitir o transporte). O petróleo gerado percorre estes caminhos até encontrar uma trapa. Finalmente, estudos de migração revelam informação sobre como hidrocarbonetos movem-se da fonte ao reservatório e ajudam a quantificar a fonte (ou ""a cozinha"") dos hidrocarbonetos em uma área em particular.",O processo inferido é a migração dos hidrocarbonetos em direção a um reservatório ou trapa.
question_119,Que papel os estudos de bacias desempenham antes da perfuração exploratória?,"Isso tudo define se existem, na área estudada, estruturas geológicas favoráveis à concentração de petróleo. A geologia do petróleo trata principalmente da avaliação de sete elementos chave em bacias sedimentares:",Eles avaliam estruturas e condições geológicas favoráveis à concentração de petróleo antes da confirmação por poços exploratórios.
question_120,Qual interpretação liga estratigrafia e sedimentologia à análise de reservatórios?,"A existência de uma rocha reservatório (tipicamente, arenitos e calcários fraturados) é determinada através de uma combinação de estudos regionais (i.e. análises de outros poços na área), estratigrafia e sedimentologia (para quantificar o padrão e a extensão da sedimentação) e interpretação sísmica. Tem como foco principal os estudos relacionados à evolução das bacias sedimentares, cuja compreensão requer estudos multidisciplinares de sedimentologia, estratigrafia, paleontologia, geofísica, geologia estrutural e geocronologia.","Essas disciplinas ajudam a determinar o padrão e a extensão da sedimentação, essenciais para delimitar rochas reservatório."
question_121,Que princípio permite inferir idade relativa em uma pilha de rochas sedimentares?,"As rochas sedimentares formam-se pela deposição de sedimentos (cascalho, areia, argila etc.) ao longo do tempo, trazidos por agentes transportadores, como as águas de um rio, o vento e as geleiras. Esse material vai sendo empilhado e, naturalmente, quanto mais embaixo ele estiver na pilha mais antigo ele é. O prefixo pré-, portanto, refere-se ao tempo, não ao espaço.","Em uma pilha sedimentar não perturbada, os materiais mais inferiores tendem a ser mais antigos que os superiores."
question_122,Que processo transforma sedimentos transportados em camadas sedimentares ao longo do tempo?,"As rochas sedimentares formam-se pela deposição de sedimentos (cascalho, areia, argila etc.) ao longo do tempo, trazidos por agentes transportadores, como as águas de um rio, o vento e as geleiras. Esse material vai sendo empilhado e, naturalmente, quanto mais embaixo ele estiver na pilha mais antigo ele é. Rochas sedimentares detríticas (também chamadas de clásticas) são aquelas formadas pela deposição de fragmentos de outras rochas (ígneas, metamórficas ou mesmo sedimentares).","A deposição e o empilhamento de sedimentos transportados por água, vento ou geleiras formam camadas sedimentares ao longo do tempo."
question_123,Qual ambiente é descrito como destino final de grande parte dos sedimentos detríticos?,"O mais extenso e mais duradouro dos ambientes de deposição é o marinho. Turbiditos são depósitos sedimentares originados por correntes de turbidez submarinas, sobretudo em bacias de antepaís (foreland), em ambiente tectônico de margem convergente (ativa).",O ambiente marinho é descrito como destino final dos sedimentos e concentra grande parte dos sedimentos detríticos.
question_124,"Que interpretação conecta fósseis, estratigrafia e idade relativa em bacias sedimentares?","Tem como foco principal os estudos relacionados à evolução das bacias sedimentares, cuja compreensão requer estudos multidisciplinares de sedimentologia, estratigrafia, paleontologia, geofísica, geologia estrutural e geocronologia. A Geologia possibilita a compreensão de fenômenos como a formação de minerais e rochas; o significado dos fósseis; a origem de vulcões, terremotos, maremotos e montanhas; a formação de solos; o transporte e deposição de sedimentos; e a acumulação de água subterrânea.","Fósseis e microfósseis podem apoiar a bioestratigrafia, ajudando a compreender a evolução temporal das bacias sedimentares."
question_125,"Qual entidade deve ser relacionada a depósitos de cloretos, sulfatos, boratos e carbonatos?","Na visão tradicional, evaporito ou depósito salino é uma rocha sedimentar formada pela cristalização e precipitação química dos sais dissolvidos em um meio aquoso, devido a um processo de evaporação. Seu precipitado gera depósitos de cloretos, sulfatos, boratos e carbonatos. Evaporitos são considerados rochas sedimentares químicas. Essa espessa camada de sal, formada principalmente de halita (cloreto de sódio, ou seja, o sal que usamos na comida) e anidrita (sulfato de cálcio) é uma barreira que se formou diretamente sobre a rocha geradora, impedindo que, neste caso, o petróleo migrasse.",Evaporitos devem ser relacionados a esses depósitos químicos originados pela evaporação de sais dissolvidos.
question_126,Que bacias aparecem associadas à extensão costeira do grande campo petrolífero do pré-sal brasileiro?,"Em 2007 a Petrobrás anunciou a descoberta de petróleo na camada denominada pré-sal, que posteriormente verificou-se ser um grande campo petrolífero, estendendo-se ao longo de 800 km na costa brasileira, do estado do Espírito Santo ao de Santa Catarina, abaixo de espessa camada de sal (rocha salina) e englobando as bacias sedimentares do Espírito Santo, de Campos e de Santos. O pré-sal é uma formação rochosa localizada no subsolo da costa brasileira, que se estende entre os estados de Santa Catarina e Espírito Santo, atingindo uma área de cerca de 800 quilômetros de extensão por 200 quilômetros de largura.","As bacias do Espírito Santo, de Campos e de Santos aparecem associadas à extensão costeira do pré-sal brasileiro."
question_127,Qual feição regional contém as duas maiores bacias petrolíferas da costa brasileira?,"O platô de São Paulo, maior platô marginal da costa brasileira, contém as duas maiores bacias petrolíferas (Campos e Santos). Seu limite, ao sul, com a Bacia de Santos ocorre no Alto de Cabo Frio; ao norte, com a Bacia do Espírito Santo, ocorre no Alto de Vitória.","O platô de São Paulo contém as duas maiores bacias petrolíferas, Campos e Santos."
question_128,Que evento tectônico regional está associado à formação da margem continental brasileira?,A maior parte da margem continental brasileira é uma clássica margem divergente formada pela ruptura do supercontinente Gondwana e o distanciamento das placas Sul-Americana e Africana. O pré-sal são rochas sedimentares que foram formadas há mais de 100 milhões de anos com a separação dos atuais continentes sul-americano e africano.,A ruptura do supercontinente Gondwana e o distanciamento das placas Sul-Americana e Africana estão associados à formação da margem continental brasileira.
question_129,Qual bacia marítima brasileira se estende de Cabo Frio a Florianópolis?,"A Bacia de Santos é a maior bacia sedimentar marítima brasileira, com uma área total de mais de 350 mil quilômetros quadrados e que se estende de Cabo Frio (RJ) a Florianópolis (SC). Seu limite, ao sul, com a Bacia de Santos ocorre no Alto de Cabo Frio; ao norte, com a Bacia do Espírito Santo, ocorre no Alto de Vitória.",A Bacia de Santos se estende de Cabo Frio a Florianópolis.
question_130,Qual bacia está situada entre o norte do Rio de Janeiro e o sul do Espírito Santo?,"A Bacia de Campos é uma bacia sedimentar brasileira situada na costa norte do estado do Rio de Janeiro, estendendo-se até o sul do estado do Espírito Santo, entre os paralelos 21 e 23 sul. Em 1974 a Petrobrás descobre indícios de petróleo na Bacia de Campos, confirmados com a perfuração do primeiro poço em 1976.",A Bacia de Campos está situada nessa faixa costeira.
question_131,Por que o pré-sal pode ser descrito como uma unidade de grande extensão regional?,"O pré-sal é uma formação rochosa localizada no subsolo da costa brasileira, que se estende entre os estados de Santa Catarina e Espírito Santo, atingindo uma área de cerca de 800 quilômetros de extensão por 200 quilômetros de largura. Em 2007 a Petrobrás anunciou a descoberta de petróleo na camada denominada pré-sal, que posteriormente verificou-se ser um grande campo petrolífero, estendendo-se ao longo de 800 km na costa brasileira, do estado do Espírito Santo ao de Santa Catarina, abaixo de espessa camada de sal (rocha salina) e englobando as bacias sedimentares do Espírito Santo, de Campos e de Santos.","Porque se estende por centenas de quilômetros na costa brasileira e envolve bacias sedimentares como Espírito Santo, Campos e Santos."
question_132,Como as bacias de Campos e Santos se conectam ao platô de São Paulo?,"O platô de São Paulo, maior platô marginal da costa brasileira, contém as duas maiores bacias petrolíferas (Campos e Santos). A Bacia de Santos é a maior bacia sedimentar marítima brasileira, com uma área total de mais de 350 mil quilômetros quadrados e que se estende de Cabo Frio (RJ) a Florianópolis (SC).",Campos e Santos são as duas maiores bacias petrolíferas contidas no platô de São Paulo.
question_133,Que entidade regional ajuda a explicar o interesse econômico nas bacias sedimentares submarinas brasileiras?,"O interesse econômico na região foi estimulado pelas descobertas de combustíveis fósseis na camada pré-sal das bacias sedimentares submarinas, com as quais o Brasil se tornou o 8.º maior produtor mundial de petróleo bruto e gás associado em 2023. Em 2007 a Petrobrás anunciou a descoberta de petróleo na camada denominada pré-sal, que posteriormente verificou-se ser um grande campo petrolífero, estendendo-se ao longo de 800 km na costa brasileira, do estado do Espírito Santo ao de Santa Catarina, abaixo de espessa camada de sal (rocha salina) e englobando as bacias sedimentares do Espírito Santo, de Campos e de Santos.",A camada pré-sal nas bacias sedimentares submarinas ajuda a explicar o interesse econômico regional.
question_134,Como a ruptura continental se conecta à evolução geológica da Bacia de Santos?,"Formada há mais de 130 milhões de anos, após o início da separação de América do Sul e África, a Bacia de Santos é uma típica bacia sedimentar de margem atlântica, apresentando, porém, uma evolução geológica diferente das bacias de Campos e Pelotas, localizadas respectivamente a norte e sul. A maior parte da margem continental brasileira é uma clássica margem divergente formada pela ruptura do supercontinente Gondwana e o distanciamento das placas Sul-Americana e Africana.","A Bacia de Santos se formou após o início da separação entre América do Sul e África, dentro da evolução da margem atlântica."
question_135,Qual interpretação resulta da associação entre margem divergente e bacias petrolíferas offshore?,"A maior parte da margem continental brasileira é uma clássica margem divergente formada pela ruptura do supercontinente Gondwana e o distanciamento das placas Sul-Americana e Africana. O platô de São Paulo, maior platô marginal da costa brasileira, contém as duas maiores bacias petrolíferas (Campos e Santos). Formada há mais de 130 milhões de anos, após o início da separação de América do Sul e África, a Bacia de Santos é uma típica bacia sedimentar de margem atlântica, apresentando, porém, uma evolução geológica diferente das bacias de Campos e Pelotas, localizadas respectivamente a norte e sul.","A margem divergente formada pela separação continental criou contexto tectono-sedimentar favorável ao desenvolvimento de grandes bacias offshore, como Campos e Santos."
question_136,Que entidade geográfica marca o limite sul da Bacia de Campos?,"Seu limite, ao sul, com a Bacia de Santos ocorre no Alto de Cabo Frio; ao norte, com a Bacia do Espírito Santo, ocorre no Alto de Vitória. A Bacia de Santos é a maior bacia sedimentar marítima brasileira, com uma área total de mais de 350 mil quilômetros quadrados e que se estende de Cabo Frio (RJ) a Florianópolis (SC).",O Alto de Cabo Frio marca o limite sul da Bacia de Campos com a Bacia de Santos.
question_137,Que entidade geográfica marca o limite norte da Bacia de Campos?,"Seu limite, ao sul, com a Bacia de Santos ocorre no Alto de Cabo Frio; ao norte, com a Bacia do Espírito Santo, ocorre no Alto de Vitória. O pré-sal é uma formação rochosa localizada no subsolo da costa brasileira, que se estende entre os estados de Santa Catarina e Espírito Santo, atingindo uma área de cerca de 800 quilômetros de extensão por 200 quilômetros de largura.",O Alto de Vitória marca o limite norte da Bacia de Campos com a Bacia do Espírito Santo.
question_138,Por que a Bacia de Santos é distinta de Campos e Pelotas no contexto citado?,"Formada há mais de 130 milhões de anos, após o início da separação de América do Sul e África, a Bacia de Santos é uma típica bacia sedimentar de margem atlântica, apresentando, porém, uma evolução geológica diferente das bacias de Campos e Pelotas, localizadas respectivamente a norte e sul. Reconhece-se quatro estágios geológicos evolutivos na bacia de Campos, que são pré-rifte (continental), rifte (continental), proto-oceânico (transicional evaporítico) e drift (marinho).","Porque, embora seja uma bacia de margem atlântica, o texto afirma que sua evolução geológica é diferente das bacias de Campos e Pelotas."
question_139,Como águas ultraprofundas e reservatórios carbonáticos aparecem associados na Bacia de Santos?,"Em uma região de águas ultraprofundas, ocorre o desenvolvimento de reservatórios carbonáticos abaixo de uma camada de sal com até dois quilômetros de espessura, conhecida como pré-sal, caracterizando uma das maiores províncias de petróleo do mundo, apresentando acumulações de óleo pesado, óleo leve e gás não associado. Tais formações encontram-se a distâncias de cerca de 300 quilômetros da costa brasileira, em profundidades de aproximadamente 5 mil metros, sendo 2 mil de lâmina d’água, mil metros de sedimentos e outros 2 mil de sal.",Os reservatórios carbonáticos do pré-sal se desenvolvem em região de águas ultraprofundas abaixo de espessa camada salina.
question_140,Qual interpretação liga a sísmica às estruturas acumuladoras mencionadas na pesquisa de petróleo?,"São efetuados estudos das potencialidades das estruturas acumuladoras (armadilhas ou trapas), principalmente através de sísmica que é o principal método geofísico para a pesquisa dos hidrocarbonetos. Isso tudo define se existem, na área estudada, estruturas geológicas favoráveis à concentração de petróleo.",A sísmica ajuda a reconhecer armadilhas ou estruturas acumuladoras capazes de concentrar hidrocarbonetos.
question_141,Que característica dos hidrocarbonetos determina sua ocupação em rochas reservatório?,"O petróleo e gás natural são encontrados tanto em terra quanto no mar, principalmente nas bacias sedimentares (onde se encontram meios mais porosos - reservatórios), mas também em rochas do embasamento cristalino. Os hidrocarbonetos, portanto, ocupam espaços porosos nas rochas, sejam eles entre grãos ou fraturas. A condição para o armazenamento do petróleo nas rochas reservatório é a porosidade de tais rochas, que variam de 5% a 35%, tendo em média de 15% a 30%.","Eles ocupam espaços porosos entre grãos ou fraturas, o que conecta sua ocorrência à porosidade da rocha."
