id,domain,question,context,answer_text,span_start,span_end
1534,georegis,Onde foi feita a primeira perfuração de um poço para exploração petrolífera pelo Estado brasileiro?,"do em 1889, em substituição ao monárquico, manteve para a pesquisa e exploração de minérios e petróleo o instrumento jurídico das concessões outorgadas a empreendedores privados. No entanto, a Constituição de 1891 altera substancialmente o direito de propriedade dos recursos minerais do Brasil, que passavam do domínio da Nação para o domínio particular do proprietário do solo. Este retrocesso só seria corrigido com a Constituição e o Código de Minas de 1934, sob a égide do Governo Vargas, que voltam a separar as propriedades do solo e do subsolo, sendo a última da União. Em 10 de janeiro de 1907, o presidente Afonso Augusto Penna cria o primeiro órgão brasileiro dedicado à Geologia - o Serviço Geológico e Mi-neralógico do Brasil. A sugestão deve-se ao ministro da Indústria, Viação e Obras Públicas, engenheiro Miguel Calmon du Pin e Almeida, tendo como paradigma um serviço geológico com amplo espectro de atuação, incluindo a missão de responder institucionalmente pela questão do petróleo no Brasil. É sob a égide do SGMB que o Estado brasileiro investe pela primeira vez na exploração petrolífera, com a perfuração de um poço em Marechal Mallet, no Paraná, nos anos 1919 e 1920. É interessante registrar a intensa discussão científica quanto à potencialidade dos terrenos gonduânicos, tendo à frente o geólogo Euzébio de Oliveira, então integrante do SGMB, utilizando inclusive referências à deriva continental como argumentos. Além da ação do Estado, formam-se companhias privadas que se propunham a operar em São Paulo, Bahia, na faixa costeira do Nordeste e na região amazônica. É conveniente lembrar que, esta época, após a Primeira Guerra Mundial, o petróleo mostra-se um bem essencial e estratégico, com uso em larga escala, fazendo com que a procura deste insumo natural recebesse um novo impulso mundial, inclusive no Brasil. Dentre as várias empresas","em Marechal Mallet, no Paraná",1140,1169
1536,georegis,Quem foi o presidente que criou o primeiro órgão brasileiro dedicado à Geologia?,"do em 1889, em substituição ao monárquico, manteve para a pesquisa e exploração de minérios e petróleo o instrumento jurídico das concessões outorgadas a empreendedores privados. No entanto, a Constituição de 1891 altera substancialmente o direito de propriedade dos recursos minerais do Brasil, que passavam do domínio da Nação para o domínio particular do proprietário do solo. Este retrocesso só seria corrigido com a Constituição e o Código de Minas de 1934, sob a égide do Governo Vargas, que voltam a separar as propriedades do solo e do subsolo, sendo a última da União. Em 10 de janeiro de 1907, o presidente Afonso Augusto Penna cria o primeiro órgão brasileiro dedicado à Geologia - o Serviço Geológico e Mi-neralógico do Brasil. A sugestão deve-se ao ministro da Indústria, Viação e Obras Públicas, engenheiro Miguel Calmon du Pin e Almeida, tendo como paradigma um serviço geológico com amplo espectro de atuação, incluindo a missão de responder institucionalmente pela questão do petróleo no Brasil. É sob a égide do SGMB que o Estado brasileiro investe pela primeira vez na exploração petrolífera, com a perfuração de um poço em Marechal Mallet, no Paraná, nos anos 1919 e 1920. É interessante registrar a intensa discussão científica quanto à potencialidade dos terrenos gonduânicos, tendo à frente o geólogo Euzébio de Oliveira, então integrante do SGMB, utilizando inclusive referências à deriva continental como argumentos. Além da ação do Estado, formam-se companhias privadas que se propunham a operar em São Paulo, Bahia, na faixa costeira do Nordeste e na região amazônica. É conveniente lembrar que, esta época, após a Primeira Guerra Mundial, o petróleo mostra-se um bem essencial e estratégico, com uso em larga escala, fazendo com que a procura deste insumo natural recebesse um novo impulso mundial, inclusive no Brasil. Dentre as várias empresas",Afonso Augusto Penna,617,637
1537,georegis,Em que ano o Estado brasileiro investiu pela primeira vez na exploração petrolífera?,"do em 1889, em substituição ao monárquico, manteve para a pesquisa e exploração de minérios e petróleo o instrumento jurídico das concessões outorgadas a empreendedores privados. No entanto, a Constituição de 1891 altera substancialmente o direito de propriedade dos recursos minerais do Brasil, que passavam do domínio da Nação para o domínio particular do proprietário do solo. Este retrocesso só seria corrigido com a Constituição e o Código de Minas de 1934, sob a égide do Governo Vargas, que voltam a separar as propriedades do solo e do subsolo, sendo a última da União. Em 10 de janeiro de 1907, o presidente Afonso Augusto Penna cria o primeiro órgão brasileiro dedicado à Geologia - o Serviço Geológico e Mi-neralógico do Brasil. A sugestão deve-se ao ministro da Indústria, Viação e Obras Públicas, engenheiro Miguel Calmon du Pin e Almeida, tendo como paradigma um serviço geológico com amplo espectro de atuação, incluindo a missão de responder institucionalmente pela questão do petróleo no Brasil. É sob a égide do SGMB que o Estado brasileiro investe pela primeira vez na exploração petrolífera, com a perfuração de um poço em Marechal Mallet, no Paraná, nos anos 1919 e 1920. É interessante registrar a intensa discussão científica quanto à potencialidade dos terrenos gonduânicos, tendo à frente o geólogo Euzébio de Oliveira, então integrante do SGMB, utilizando inclusive referências à deriva continental como argumentos. Além da ação do Estado, formam-se companhias privadas que se propunham a operar em São Paulo, Bahia, na faixa costeira do Nordeste e na região amazônica. É conveniente lembrar que, esta época, após a Primeira Guerra Mundial, o petróleo mostra-se um bem essencial e estratégico, com uso em larga escala, fazendo com que a procura deste insumo natural recebesse um novo impulso mundial, inclusive no Brasil. Dentre as várias empresas",1919 e 1920,1180,1191
1538,georegis,Quem foi o geólogo que utilizou referências à deriva continental como argumentos?,"do em 1889, em substituição ao monárquico, manteve para a pesquisa e exploração de minérios e petróleo o instrumento jurídico das concessões outorgadas a empreendedores privados. No entanto, a Constituição de 1891 altera substancialmente o direito de propriedade dos recursos minerais do Brasil, que passavam do domínio da Nação para o domínio particular do proprietário do solo. Este retrocesso só seria corrigido com a Constituição e o Código de Minas de 1934, sob a égide do Governo Vargas, que voltam a separar as propriedades do solo e do subsolo, sendo a última da União. Em 10 de janeiro de 1907, o presidente Afonso Augusto Penna cria o primeiro órgão brasileiro dedicado à Geologia - o Serviço Geológico e Mi-neralógico do Brasil. A sugestão deve-se ao ministro da Indústria, Viação e Obras Públicas, engenheiro Miguel Calmon du Pin e Almeida, tendo como paradigma um serviço geológico com amplo espectro de atuação, incluindo a missão de responder institucionalmente pela questão do petróleo no Brasil. É sob a égide do SGMB que o Estado brasileiro investe pela primeira vez na exploração petrolífera, com a perfuração de um poço em Marechal Mallet, no Paraná, nos anos 1919 e 1920. É interessante registrar a intensa discussão científica quanto à potencialidade dos terrenos gonduânicos, tendo à frente o geólogo Euzébio de Oliveira, então integrante do SGMB, utilizando inclusive referências à deriva continental como argumentos. Além da ação do Estado, formam-se companhias privadas que se propunham a operar em São Paulo, Bahia, na faixa costeira do Nordeste e na região amazônica. É conveniente lembrar que, esta época, após a Primeira Guerra Mundial, o petróleo mostra-se um bem essencial e estratégico, com uso em larga escala, fazendo com que a procura deste insumo natural recebesse um novo impulso mundial, inclusive no Brasil. Dentre as várias empresas",Euzébio de Oliveira,1324,1343
1539,georegis,Qual é o nome do órgão brasileiro dedicado à Geologia criado em 1907?,"do em 1889, em substituição ao monárquico, manteve para a pesquisa e exploração de minérios e petróleo o instrumento jurídico das concessões outorgadas a empreendedores privados. No entanto, a Constituição de 1891 altera substancialmente o direito de propriedade dos recursos minerais do Brasil, que passavam do domínio da Nação para o domínio particular do proprietário do solo. Este retrocesso só seria corrigido com a Constituição e o Código de Minas de 1934, sob a égide do Governo Vargas, que voltam a separar as propriedades do solo e do subsolo, sendo a última da União. Em 10 de janeiro de 1907, o presidente Afonso Augusto Penna cria o primeiro órgão brasileiro dedicado à Geologia - o Serviço Geológico e Mi-neralógico do Brasil. A sugestão deve-se ao ministro da Indústria, Viação e Obras Públicas, engenheiro Miguel Calmon du Pin e Almeida, tendo como paradigma um serviço geológico com amplo espectro de atuação, incluindo a missão de responder institucionalmente pela questão do petróleo no Brasil. É sob a égide do SGMB que o Estado brasileiro investe pela primeira vez na exploração petrolífera, com a perfuração de um poço em Marechal Mallet, no Paraná, nos anos 1919 e 1920. É interessante registrar a intensa discussão científica quanto à potencialidade dos terrenos gonduânicos, tendo à frente o geólogo Euzébio de Oliveira, então integrante do SGMB, utilizando inclusive referências à deriva continental como argumentos. Além da ação do Estado, formam-se companhias privadas que se propunham a operar em São Paulo, Bahia, na faixa costeira do Nordeste e na região amazônica. É conveniente lembrar que, esta época, após a Primeira Guerra Mundial, o petróleo mostra-se um bem essencial e estratégico, com uso em larga escala, fazendo com que a procura deste insumo natural recebesse um novo impulso mundial, inclusive no Brasil. Dentre as várias empresas",Serviço Geológico e Mi-neralógico do Brasil.,695,739
1541,georegis,Quais são as duas ordens que não apresentam conteúdo de resolução suficientemente alto para permitir discriminar padrões de terminação de refletores sísmicos?,"A utilização de um arcabouço estratigráfico de alta frequência para a Sequência A seguindo os preceitos da Moderna Estratigrafia (Catunea-nu, 2006; Catuneanu et al. 2009, Hunt e Tucker, 1992; VanWagoner et al., 1988; Galloway, 1989; Posamentier e Allen, 1999) foi dificultada pelo difícil rastreamento dos refletores e marcadores de um rollover para outro, principalmente no sentido dlp, em um intervalo estratigráfico dominado por intensa halocinese. Além disso, as seções sísmicas disponíveis não apresentam conteúdo de resolução suficientemente alto para permitir discriminar padrões de terminação de refletores sísmicos na 4a e 5a ordens. Esses padrões, se perceptíveis, poderiam auxiliar na determinação das principais superfícies estratigráficas correlativas às flutuações do nível de base, nesse caso viabilizando um estudo sismoestratigráfico mais apurado. A descrição dos testemunhos e a interpretação dos perfis de poços mostraram que as descontinuidades erosivas registradas nos canais incisos, que poderiam indicar exposições su-baéreas de alta frequência, não ocorrem, nos poços analisados, de forma cíclica, impossibilitando sua utilização como superfícies delimitadoras de sequências de alta frequência. Optou-se, assim, pelo uso das superfícies transgressivas ou de afogamento que recobrem os carbonatos de plataforma, como limites de parassequências, estas últimas compostas por uma sucessão basal transgressiva e uma sucessão superior regressiva.",4a e 5a ordens.,627,642
1542,georegis,O que não permite discriminar padrões de terminação de refletores sísmicos na 4a e 5a ordens?,"A utilização de um arcabouço estratigráfico de alta frequência para a Sequência A seguindo os preceitos da Moderna Estratigrafia (Catunea-nu, 2006; Catuneanu et al. 2009, Hunt e Tucker, 1992; VanWagoner et al., 1988; Galloway, 1989; Posamentier e Allen, 1999) foi dificultada pelo difícil rastreamento dos refletores e marcadores de um rollover para outro, principalmente no sentido dlp, em um intervalo estratigráfico dominado por intensa halocinese. Além disso, as seções sísmicas disponíveis não apresentam conteúdo de resolução suficientemente alto para permitir discriminar padrões de terminação de refletores sísmicos na 4a e 5a ordens. Esses padrões, se perceptíveis, poderiam auxiliar na determinação das principais superfícies estratigráficas correlativas às flutuações do nível de base, nesse caso viabilizando um estudo sismoestratigráfico mais apurado. A descrição dos testemunhos e a interpretação dos perfis de poços mostraram que as descontinuidades erosivas registradas nos canais incisos, que poderiam indicar exposições su-baéreas de alta frequência, não ocorrem, nos poços analisados, de forma cíclica, impossibilitando sua utilização como superfícies delimitadoras de sequências de alta frequência. Optou-se, assim, pelo uso das superfícies transgressivas ou de afogamento que recobrem os carbonatos de plataforma, como limites de parassequências, estas últimas compostas por uma sucessão basal transgressiva e uma sucessão superior regressiva.",as seções sísmicas disponíveis,464,494
1543,georegis,Quais são as duas ordens que não apresentam conteúdo de resolução suficientemente alto para permitir discriminar padrões de terminação de refletores sísmicos?,"A utilização de um arcabouço estratigráfico de alta frequência para a Sequência A seguindo os preceitos da Moderna Estratigrafia (Catunea-nu, 2006; Catuneanu et al. 2009, Hunt e Tucker, 1992; VanWagoner et al., 1988; Galloway, 1989; Posamentier e Allen, 1999) foi dificultada pelo difícil rastreamento dos refletores e marcadores de um rollover para outro, principalmente no sentido dlp, em um intervalo estratigráfico dominado por intensa halocinese. Além disso, as seções sísmicas disponíveis não apresentam conteúdo de resolução suficientemente alto para permitir discriminar padrões de terminação de refletores sísmicos na 4a e 5a ordens. Esses padrões, se perceptíveis, poderiam auxiliar na determinação das principais superfícies estratigráficas correlativas às flutuações do nível de base, nesse caso viabilizando um estudo sismoestratigráfico mais apurado. A descrição dos testemunhos e a interpretação dos perfis de poços mostraram que as descontinuidades erosivas registradas nos canais incisos, que poderiam indicar exposições su-baéreas de alta frequência, não ocorrem, nos poços analisados, de forma cíclica, impossibilitando sua utilização como superfícies delimitadoras de sequências de alta frequência. Optou-se, assim, pelo uso das superfícies transgressivas ou de afogamento que recobrem os carbonatos de plataforma, como limites de parassequências, estas últimas compostas por uma sucessão basal transgressiva e uma sucessão superior regressiva.",4a e 5a,627,634
1544,georegis,"Qual foi a dificuldade de rastrear os refletores e marcadores de um rollover para outro, principalmente no sentido dlp?","A utilização de um arcabouço estratigráfico de alta frequência para a Sequência A seguindo os preceitos da Moderna Estratigrafia (Catunea-nu, 2006; Catuneanu et al. 2009, Hunt e Tucker, 1992; VanWagoner et al., 1988; Galloway, 1989; Posamentier e Allen, 1999) foi dificultada pelo difícil rastreamento dos refletores e marcadores de um rollover para outro, principalmente no sentido dlp, em um intervalo estratigráfico dominado por intensa halocinese. Além disso, as seções sísmicas disponíveis não apresentam conteúdo de resolução suficientemente alto para permitir discriminar padrões de terminação de refletores sísmicos na 4a e 5a ordens. Esses padrões, se perceptíveis, poderiam auxiliar na determinação das principais superfícies estratigráficas correlativas às flutuações do nível de base, nesse caso viabilizando um estudo sismoestratigráfico mais apurado. A descrição dos testemunhos e a interpretação dos perfis de poços mostraram que as descontinuidades erosivas registradas nos canais incisos, que poderiam indicar exposições su-baéreas de alta frequência, não ocorrem, nos poços analisados, de forma cíclica, impossibilitando sua utilização como superfícies delimitadoras de sequências de alta frequência. Optou-se, assim, pelo uso das superfícies transgressivas ou de afogamento que recobrem os carbonatos de plataforma, como limites de parassequências, estas últimas compostas por uma sucessão basal transgressiva e uma sucessão superior regressiva.",intensa halocinese,432,450
1545,georegis,O que não permite discriminar padrões de terminação de refletores sísmicos na 4a e 5a ordens?,"A utilização de um arcabouço estratigráfico de alta frequência para a Sequência A seguindo os preceitos da Moderna Estratigrafia (Catunea-nu, 2006; Catuneanu et al. 2009, Hunt e Tucker, 1992; VanWagoner et al., 1988; Galloway, 1989; Posamentier e Allen, 1999) foi dificultada pelo difícil rastreamento dos refletores e marcadores de um rollover para outro, principalmente no sentido dlp, em um intervalo estratigráfico dominado por intensa halocinese. Além disso, as seções sísmicas disponíveis não apresentam conteúdo de resolução suficientemente alto para permitir discriminar padrões de terminação de refletores sísmicos na 4a e 5a ordens. Esses padrões, se perceptíveis, poderiam auxiliar na determinação das principais superfícies estratigráficas correlativas às flutuações do nível de base, nesse caso viabilizando um estudo sismoestratigráfico mais apurado. A descrição dos testemunhos e a interpretação dos perfis de poços mostraram que as descontinuidades erosivas registradas nos canais incisos, que poderiam indicar exposições su-baéreas de alta frequência, não ocorrem, nos poços analisados, de forma cíclica, impossibilitando sua utilização como superfícies delimitadoras de sequências de alta frequência. Optou-se, assim, pelo uso das superfícies transgressivas ou de afogamento que recobrem os carbonatos de plataforma, como limites de parassequências, estas últimas compostas por uma sucessão basal transgressiva e uma sucessão superior regressiva.",conteúdo de resolução suficientemente alto,510,552
1546,georegis,O que foi difícil de identificar?,"A utilização de um arcabouço estratigráfico de alta frequência para a Sequência A seguindo os preceitos da Moderna Estratigrafia (Catunea-nu, 2006; Catuneanu et al. 2009, Hunt e Tucker, 1992; VanWagoner et al., 1988; Galloway, 1989; Posamentier e Allen, 1999) foi dificultada pelo difícil rastreamento dos refletores e marcadores de um rollover para outro, principalmente no sentido dlp, em um intervalo estratigráfico dominado por intensa halocinese. Além disso, as seções sísmicas disponíveis não apresentam conteúdo de resolução suficientemente alto para permitir discriminar padrões de terminação de refletores sísmicos na 4a e 5a ordens. Esses padrões, se perceptíveis, poderiam auxiliar na determinação das principais superfícies estratigráficas correlativas às flutuações do nível de base, nesse caso viabilizando um estudo sismoestratigráfico mais apurado. A descrição dos testemunhos e a interpretação dos perfis de poços mostraram que as descontinuidades erosivas registradas nos canais incisos, que poderiam indicar exposições su-baéreas de alta frequência, não ocorrem, nos poços analisados, de forma cíclica, impossibilitando sua utilização como superfícies delimitadoras de sequências de alta frequência. Optou-se, assim, pelo uso das superfícies transgressivas ou de afogamento que recobrem os carbonatos de plataforma, como limites de parassequências, estas últimas compostas por uma sucessão basal transgressiva e uma sucessão superior regressiva.",um arcabouço estratigráfico de alta frequência,16,62
1547,georegis,O que as seções sísmicas disponíveis não permitiram discriminar?,"A utilização de um arcabouço estratigráfico de alta frequência para a Sequência A seguindo os preceitos da Moderna Estratigrafia (Catunea-nu, 2006; Catuneanu et al. 2009, Hunt e Tucker, 1992; VanWagoner et al., 1988; Galloway, 1989; Posamentier e Allen, 1999) foi dificultada pelo difícil rastreamento dos refletores e marcadores de um rollover para outro, principalmente no sentido dlp, em um intervalo estratigráfico dominado por intensa halocinese. Além disso, as seções sísmicas disponíveis não apresentam conteúdo de resolução suficientemente alto para permitir discriminar padrões de terminação de refletores sísmicos na 4a e 5a ordens. Esses padrões, se perceptíveis, poderiam auxiliar na determinação das principais superfícies estratigráficas correlativas às flutuações do nível de base, nesse caso viabilizando um estudo sismoestratigráfico mais apurado. A descrição dos testemunhos e a interpretação dos perfis de poços mostraram que as descontinuidades erosivas registradas nos canais incisos, que poderiam indicar exposições su-baéreas de alta frequência, não ocorrem, nos poços analisados, de forma cíclica, impossibilitando sua utilização como superfícies delimitadoras de sequências de alta frequência. Optou-se, assim, pelo uso das superfícies transgressivas ou de afogamento que recobrem os carbonatos de plataforma, como limites de parassequências, estas últimas compostas por uma sucessão basal transgressiva e uma sucessão superior regressiva.",padrões de terminação de refletores sísmicos,579,623
1548,georegis,Em que ano Catunea - nu publicou seus estudos?,"A utilização de um arcabouço estratigráfico de alta frequência para a Sequência A seguindo os preceitos da Moderna Estratigrafia (Catunea-nu, 2006; Catuneanu et al. 2009, Hunt e Tucker, 1992; VanWagoner et al., 1988; Galloway, 1989; Posamentier e Allen, 1999) foi dificultada pelo difícil rastreamento dos refletores e marcadores de um rollover para outro, principalmente no sentido dlp, em um intervalo estratigráfico dominado por intensa halocinese. Além disso, as seções sísmicas disponíveis não apresentam conteúdo de resolução suficientemente alto para permitir discriminar padrões de terminação de refletores sísmicos na 4a e 5a ordens. Esses padrões, se perceptíveis, poderiam auxiliar na determinação das principais superfícies estratigráficas correlativas às flutuações do nível de base, nesse caso viabilizando um estudo sismoestratigráfico mais apurado. A descrição dos testemunhos e a interpretação dos perfis de poços mostraram que as descontinuidades erosivas registradas nos canais incisos, que poderiam indicar exposições su-baéreas de alta frequência, não ocorrem, nos poços analisados, de forma cíclica, impossibilitando sua utilização como superfícies delimitadoras de sequências de alta frequência. Optou-se, assim, pelo uso das superfícies transgressivas ou de afogamento que recobrem os carbonatos de plataforma, como limites de parassequências, estas últimas compostas por uma sucessão basal transgressiva e uma sucessão superior regressiva.",2006,142,146
1549,georegis,O que foi responsável pelo rastreamento dos refletores e marcadores de um rollover para outro?,"A utilização de um arcabouço estratigráfico de alta frequência para a Sequência A seguindo os preceitos da Moderna Estratigrafia (Catunea-nu, 2006; Catuneanu et al. 2009, Hunt e Tucker, 1992; VanWagoner et al., 1988; Galloway, 1989; Posamentier e Allen, 1999) foi dificultada pelo difícil rastreamento dos refletores e marcadores de um rollover para outro, principalmente no sentido dlp, em um intervalo estratigráfico dominado por intensa halocinese. Além disso, as seções sísmicas disponíveis não apresentam conteúdo de resolução suficientemente alto para permitir discriminar padrões de terminação de refletores sísmicos na 4a e 5a ordens. Esses padrões, se perceptíveis, poderiam auxiliar na determinação das principais superfícies estratigráficas correlativas às flutuações do nível de base, nesse caso viabilizando um estudo sismoestratigráfico mais apurado. A descrição dos testemunhos e a interpretação dos perfis de poços mostraram que as descontinuidades erosivas registradas nos canais incisos, que poderiam indicar exposições su-baéreas de alta frequência, não ocorrem, nos poços analisados, de forma cíclica, impossibilitando sua utilização como superfícies delimitadoras de sequências de alta frequência. Optou-se, assim, pelo uso das superfícies transgressivas ou de afogamento que recobrem os carbonatos de plataforma, como limites de parassequências, estas últimas compostas por uma sucessão basal transgressiva e uma sucessão superior regressiva.",intensa halocinese,432,450
1550,georegis,O que foi dificultado para traçar sequências de alta frequência?,"A utilização de um arcabouço estratigráfico de alta frequência para a Sequência A seguindo os preceitos da Moderna Estratigrafia (Catunea-nu, 2006; Catuneanu et al. 2009, Hunt e Tucker, 1992; VanWagoner et al., 1988; Galloway, 1989; Posamentier e Allen, 1999) foi dificultada pelo difícil rastreamento dos refletores e marcadores de um rollover para outro, principalmente no sentido dlp, em um intervalo estratigráfico dominado por intensa halocinese. Além disso, as seções sísmicas disponíveis não apresentam conteúdo de resolução suficientemente alto para permitir discriminar padrões de terminação de refletores sísmicos na 4a e 5a ordens. Esses padrões, se perceptíveis, poderiam auxiliar na determinação das principais superfícies estratigráficas correlativas às flutuações do nível de base, nesse caso viabilizando um estudo sismoestratigráfico mais apurado. A descrição dos testemunhos e a interpretação dos perfis de poços mostraram que as descontinuidades erosivas registradas nos canais incisos, que poderiam indicar exposições su-baéreas de alta frequência, não ocorrem, nos poços analisados, de forma cíclica, impossibilitando sua utilização como superfícies delimitadoras de sequências de alta frequência. Optou-se, assim, pelo uso das superfícies transgressivas ou de afogamento que recobrem os carbonatos de plataforma, como limites de parassequências, estas últimas compostas por uma sucessão basal transgressiva e uma sucessão superior regressiva.",um arcabouço estratigráfico de alta frequência,16,62
1551,georegis,O que foi dificultado para rastrear refletores e marcadores de um rollover para outro?,"A utilização de um arcabouço estratigráfico de alta frequência para a Sequência A seguindo os preceitos da Moderna Estratigrafia (Catunea-nu, 2006; Catuneanu et al. 2009, Hunt e Tucker, 1992; VanWagoner et al., 1988; Galloway, 1989; Posamentier e Allen, 1999) foi dificultada pelo difícil rastreamento dos refletores e marcadores de um rollover para outro, principalmente no sentido dlp, em um intervalo estratigráfico dominado por intensa halocinese. Além disso, as seções sísmicas disponíveis não apresentam conteúdo de resolução suficientemente alto para permitir discriminar padrões de terminação de refletores sísmicos na 4a e 5a ordens. Esses padrões, se perceptíveis, poderiam auxiliar na determinação das principais superfícies estratigráficas correlativas às flutuações do nível de base, nesse caso viabilizando um estudo sismoestratigráfico mais apurado. A descrição dos testemunhos e a interpretação dos perfis de poços mostraram que as descontinuidades erosivas registradas nos canais incisos, que poderiam indicar exposições su-baéreas de alta frequência, não ocorrem, nos poços analisados, de forma cíclica, impossibilitando sua utilização como superfícies delimitadoras de sequências de alta frequência. Optou-se, assim, pelo uso das superfícies transgressivas ou de afogamento que recobrem os carbonatos de plataforma, como limites de parassequências, estas últimas compostas por uma sucessão basal transgressiva e uma sucessão superior regressiva.",arcabouço estratigráfico de alta frequência,19,62
1552,georegis,O que as seções sísmicas disponíveis não permitem discriminar?,"A utilização de um arcabouço estratigráfico de alta frequência para a Sequência A seguindo os preceitos da Moderna Estratigrafia (Catunea-nu, 2006; Catuneanu et al. 2009, Hunt e Tucker, 1992; VanWagoner et al., 1988; Galloway, 1989; Posamentier e Allen, 1999) foi dificultada pelo difícil rastreamento dos refletores e marcadores de um rollover para outro, principalmente no sentido dlp, em um intervalo estratigráfico dominado por intensa halocinese. Além disso, as seções sísmicas disponíveis não apresentam conteúdo de resolução suficientemente alto para permitir discriminar padrões de terminação de refletores sísmicos na 4a e 5a ordens. Esses padrões, se perceptíveis, poderiam auxiliar na determinação das principais superfícies estratigráficas correlativas às flutuações do nível de base, nesse caso viabilizando um estudo sismoestratigráfico mais apurado. A descrição dos testemunhos e a interpretação dos perfis de poços mostraram que as descontinuidades erosivas registradas nos canais incisos, que poderiam indicar exposições su-baéreas de alta frequência, não ocorrem, nos poços analisados, de forma cíclica, impossibilitando sua utilização como superfícies delimitadoras de sequências de alta frequência. Optou-se, assim, pelo uso das superfícies transgressivas ou de afogamento que recobrem os carbonatos de plataforma, como limites de parassequências, estas últimas compostas por uma sucessão basal transgressiva e uma sucessão superior regressiva.",padrões de terminação de refletores sísmicos,579,623
1553,georegis,Quando Catunea - nu escreveu sobre a Estratigrafia Moderna?,"A utilização de um arcabouço estratigráfico de alta frequência para a Sequência A seguindo os preceitos da Moderna Estratigrafia (Catunea-nu, 2006; Catuneanu et al. 2009, Hunt e Tucker, 1992; VanWagoner et al., 1988; Galloway, 1989; Posamentier e Allen, 1999) foi dificultada pelo difícil rastreamento dos refletores e marcadores de um rollover para outro, principalmente no sentido dlp, em um intervalo estratigráfico dominado por intensa halocinese. Além disso, as seções sísmicas disponíveis não apresentam conteúdo de resolução suficientemente alto para permitir discriminar padrões de terminação de refletores sísmicos na 4a e 5a ordens. Esses padrões, se perceptíveis, poderiam auxiliar na determinação das principais superfícies estratigráficas correlativas às flutuações do nível de base, nesse caso viabilizando um estudo sismoestratigráfico mais apurado. A descrição dos testemunhos e a interpretação dos perfis de poços mostraram que as descontinuidades erosivas registradas nos canais incisos, que poderiam indicar exposições su-baéreas de alta frequência, não ocorrem, nos poços analisados, de forma cíclica, impossibilitando sua utilização como superfícies delimitadoras de sequências de alta frequência. Optou-se, assim, pelo uso das superfícies transgressivas ou de afogamento que recobrem os carbonatos de plataforma, como limites de parassequências, estas últimas compostas por uma sucessão basal transgressiva e uma sucessão superior regressiva.",2006,142,146
1554,georegis,O que os autores modernos usaram para segui-la?,"A utilização de um arcabouço estratigráfico de alta frequência para a Sequência A seguindo os preceitos da Moderna Estratigrafia (Catunea-nu, 2006; Catuneanu et al. 2009, Hunt e Tucker, 1992; VanWagoner et al., 1988; Galloway, 1989; Posamentier e Allen, 1999) foi dificultada pelo difícil rastreamento dos refletores e marcadores de um rollover para outro, principalmente no sentido dlp, em um intervalo estratigráfico dominado por intensa halocinese. Além disso, as seções sísmicas disponíveis não apresentam conteúdo de resolução suficientemente alto para permitir discriminar padrões de terminação de refletores sísmicos na 4a e 5a ordens. Esses padrões, se perceptíveis, poderiam auxiliar na determinação das principais superfícies estratigráficas correlativas às flutuações do nível de base, nesse caso viabilizando um estudo sismoestratigráfico mais apurado. A descrição dos testemunhos e a interpretação dos perfis de poços mostraram que as descontinuidades erosivas registradas nos canais incisos, que poderiam indicar exposições su-baéreas de alta frequência, não ocorrem, nos poços analisados, de forma cíclica, impossibilitando sua utilização como superfícies delimitadoras de sequências de alta frequência. Optou-se, assim, pelo uso das superfícies transgressivas ou de afogamento que recobrem os carbonatos de plataforma, como limites de parassequências, estas últimas compostas por uma sucessão basal transgressiva e uma sucessão superior regressiva.",Estratigrafia,115,128
1555,georegis,O que foi dificultado para traçar sequências de alta frequência?,"A utilização de um arcabouço estratigráfico de alta frequência para a Sequência A seguindo os preceitos da Moderna Estratigrafia (Catunea-nu, 2006; Catuneanu et al. 2009, Hunt e Tucker, 1992; VanWagoner et al., 1988; Galloway, 1989; Posamentier e Allen, 1999) foi dificultada pelo difícil rastreamento dos refletores e marcadores de um rollover para outro, principalmente no sentido dlp, em um intervalo estratigráfico dominado por intensa halocinese. Além disso, as seções sísmicas disponíveis não apresentam conteúdo de resolução suficientemente alto para permitir discriminar padrões de terminação de refletores sísmicos na 4a e 5a ordens. Esses padrões, se perceptíveis, poderiam auxiliar na determinação das principais superfícies estratigráficas correlativas às flutuações do nível de base, nesse caso viabilizando um estudo sismoestratigráfico mais apurado. A descrição dos testemunhos e a interpretação dos perfis de poços mostraram que as descontinuidades erosivas registradas nos canais incisos, que poderiam indicar exposições su-baéreas de alta frequência, não ocorrem, nos poços analisados, de forma cíclica, impossibilitando sua utilização como superfícies delimitadoras de sequências de alta frequência. Optou-se, assim, pelo uso das superfícies transgressivas ou de afogamento que recobrem os carbonatos de plataforma, como limites de parassequências, estas últimas compostas por uma sucessão basal transgressiva e uma sucessão superior regressiva.",rastreamento dos refletores e marcadores,289,329
